url,file,category,date_published,wp_origin,status,issue_class,n_md_images,component_images,portrait_lone,portrait_lone_small,portrait_grid,landscape,img_missing,img_malformed,img_unsupported,img_unreadable,notes
https://www.beauticate.com/beauty-style/beauty-tips/how-to-use-diy-cellulite-cup-to-decrease-cellulite-2/,content/beauty-style/beauty-tips/how-to-use-diy-cellulite-cup-to-decrease-cellulite-2/how-to-use-diy-cellulite-cup-to-decrease-cellulite-2.mdx,beauty-style,2018-01-17,True,broken,portrait-render,5,0,4,4,0,1,0,0,0,0,4 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/how-to-use-diy-cellulite-cup-to-decrease-cellulite/,content/beauty-style/beauty-tips/how-to-use-diy-cellulite-cup-to-decrease-cellulite/how-to-use-diy-cellulite-cup-to-decrease-cellulite.mdx,beauty-style,2018-01-17,True,broken,portrait-render,5,0,4,4,0,1,0,0,0,0,4 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/inside-kym-ellerys-beauty-bag/,content/beauty-style/beauty-tips/inside-kym-ellerys-beauty-bag/inside-kym-ellerys-beauty-bag.mdx,beauty-style,2014-09-10,True,correct,clean,0,0,0,0,0,0,0,0,0,0,position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/italian-it-girl-glow/,content/beauty-style/beauty-tips/italian-it-girl-glow/italian-it-girl-glow.mdx,beauty-style,2018-09-03,True,broken,portrait-render,5,0,4,4,0,1,0,0,0,0,4 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/its-official-pregnancy-alters-a-womans-brain-for-up-to-two-years/,content/beauty-style/beauty-tips/its-official-pregnancy-alters-a-womans-brain-for-up-to-two-years/its-official-pregnancy-alters-a-womans-brain-for-up-to-two-years.mdx,beauty-style,2017-01-09,True,broken,portrait-render,3,0,3,3,0,0,0,0,0,0,3 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/jesinta-franklins-six-beauty-favourites/,content/beauty-style/beauty-tips/jesinta-franklins-six-beauty-favourites/jesinta-franklins-six-beauty-favourites.mdx,beauty-style,2017-06-15,True,broken,portrait-render,6,0,6,6,0,0,0,0,0,0,6 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/kendall-jenners-controversial-campaign-for-pepsi-pulled/,content/beauty-style/beauty-tips/kendall-jenners-controversial-campaign-for-pepsi-pulled/kendall-jenners-controversial-campaign-for-pepsi-pulled.mdx,beauty-style,2017-04-08,True,correct,clean,1,0,0,0,0,1,0,0,0,0,1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/kim-cattrall-opens-up-about-ageing-samantha-and-pretend-new-york/,content/beauty-style/beauty-tips/kim-cattrall-opens-up-about-ageing-samantha-and-pretend-new-york/kim-cattrall-opens-up-about-ageing-samantha-and-pretend-new-york.mdx,beauty-style,2016-11-28,True,correct,clean,1,0,0,0,0,1,0,0,0,0,1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/lancme-is-about-to-launch-the-most-perfect-highlighter/,content/beauty-style/beauty-tips/lancme-is-about-to-launch-the-most-perfect-highlighter/lancme-is-about-to-launch-the-most-perfect-highlighter.mdx,beauty-style,2017-01-31,True,correct,clean,1,0,0,0,0,1,0,0,0,0,1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/last-minute-christmas-gifts/,content/beauty-style/beauty-tips/last-minute-christmas-gifts/last-minute-christmas-gifts.mdx,beauty-style,2025-12-21,True,correct,clean,24,0,0,0,0,0,0,0,0,0,position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/last-minute-gifts-for-your-beloved-mum/,content/beauty-style/beauty-tips/last-minute-gifts-for-your-beloved-mum/last-minute-gifts-for-your-beloved-mum.mdx,beauty-style,2016-05-04,True,correct,clean,10,0,0,0,0,1,0,0,0,0,1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/le-meridien-melbourne-review/,content/beauty-style/beauty-tips/le-meridien-melbourne-review/le-meridien-melbourne-review.mdx,beauty-style,2025-04-25,True,broken,portrait-render,13,0,1,1,5,4,0,0,0,0,1 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 5 portrait(s) inside consecutive-image grid (cover-cropped gallery); 4 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/lily-rose-depp-wows-in-new-chanel-film/,content/beauty-style/beauty-tips/lily-rose-depp-wows-in-new-chanel-film/lily-rose-depp-wows-in-new-chanel-film.mdx,beauty-style,2016-10-31,True,correct,clean,1,0,0,0,0,1,0,0,0,0,1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/local-love-new-aussie-brands-on-the-beauty-block/,content/beauty-style/beauty-tips/local-love-new-aussie-brands-on-the-beauty-block/local-love-new-aussie-brands-on-the-beauty-block.mdx,beauty-style,2015-06-24,True,broken,portrait-render,13,0,12,12,0,1,0,0,0,0,12 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/loral-paris-features-first-transgender-model-in-new-campaign/,content/beauty-style/beauty-tips/loral-paris-features-first-transgender-model-in-new-campaign/loral-paris-features-first-transgender-model-in-new-campaign.mdx,beauty-style,2017-01-11,True,correct,clean,1,0,0,0,0,1,0,0,0,0,1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/lucy-hale-doesnt-look-like-this-anymore/,content/beauty-style/beauty-tips/lucy-hale-doesnt-look-like-this-anymore/lucy-hale-doesnt-look-like-this-anymore.mdx,beauty-style,2016-12-07,True,correct,clean,1,0,0,0,0,1,0,0,0,0,1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/magdalena-roze-the-journo-meteorologist-living-our-sea-change-dream-in-byron/,content/beauty-style/beauty-tips/magdalena-roze-the-journo-meteorologist-living-our-sea-change-dream-in-byron/magdalena-roze-the-journo-meteorologist-living-our-sea-change-dream-in-byron.mdx,beauty-style,2021-09-21,True,broken,portrait-render,11,0,6,6,4,0,0,0,0,0,6 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 4 portrait(s) inside consecutive-image grid (cover-cropped gallery); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/mbfwa19-the-must-have-beauty-products-from-backstage-at-fashion-week/,content/beauty-style/beauty-tips/mbfwa19-the-must-have-beauty-products-from-backstage-at-fashion-week/mbfwa19-the-must-have-beauty-products-from-backstage-at-fashion-week.mdx,beauty-style,2019-05-21,True,broken,portrait-render,9,0,8,8,0,1,0,0,0,0,8 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/megan-gale-on-being-an-earth-mother/,content/beauty-style/beauty-tips/megan-gale-on-being-an-earth-mother/megan-gale-on-being-an-earth-mother.mdx,beauty-style,2015-07-06,True,broken,portrait-render,9,0,1,1,0,1,0,0,0,0,1 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/melbourne-cup-2015-high-heels-horses-and-hairpins/,content/beauty-style/beauty-tips/melbourne-cup-2015-high-heels-horses-and-hairpins/melbourne-cup-2015-high-heels-horses-and-hairpins.mdx,beauty-style,2015-11-13,True,broken,portrait-render,11,0,10,10,0,1,0,0,0,0,10 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/miranda-kerr-and-evan-spiegel-are-pregnant/,content/beauty-style/beauty-tips/miranda-kerr-and-evan-spiegel-are-pregnant/miranda-kerr-and-evan-spiegel-are-pregnant.mdx,beauty-style,2017-11-16,True,correct,clean,1,0,0,0,0,1,0,0,0,0,1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/miranda-rap/,content/beauty-style/beauty-tips/miranda-rap/miranda-rap.mdx,beauty-style,2016-07-26,True,broken,portrait-render,3,0,1,1,2,0,0,0,0,0,1 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 2 portrait(s) inside consecutive-image grid (cover-cropped gallery); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/miss-korea-chats-the-ugly-side-of-the-world-of-beauty-pageants/,content/beauty-style/beauty-tips/miss-korea-chats-the-ugly-side-of-the-world-of-beauty-pageants/miss-korea-chats-the-ugly-side-of-the-world-of-beauty-pageants.mdx,beauty-style,2021-05-11,True,broken,portrait-render,5,0,2,2,1,1,0,0,0,0,2 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 1 portrait(s) inside consecutive-image grid (cover-cropped gallery); 1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/mmy-red-carpet-looks-were-stealing-for-the-races/,content/beauty-style/beauty-tips/mmy-red-carpet-looks-were-stealing-for-the-races/mmy-red-carpet-looks-were-stealing-for-the-races.mdx,beauty-style,2016-09-22,True,broken,portrait-render,11,0,5,5,0,1,0,0,0,0,5 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/mood-boosting-beauty-treats-for-every-budget/,content/beauty-style/beauty-tips/mood-boosting-beauty-treats-for-every-budget/mood-boosting-beauty-treats-for-every-budget.mdx,beauty-style,2021-11-29,True,broken,portrait-render,6,0,1,1,5,0,0,0,0,0,1 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 5 portrait(s) inside consecutive-image grid (cover-cropped gallery); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/mothers-day-treats-for-every-mama/,content/beauty-style/beauty-tips/mothers-day-treats-for-every-mama/mothers-day-treats-for-every-mama.mdx,beauty-style,2015-05-04,True,correct,clean,8,0,0,0,0,4,0,0,0,0,4 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/need-it-now-looks-from-the-sag-awards/,content/beauty-style/beauty-tips/need-it-now-looks-from-the-sag-awards/need-it-now-looks-from-the-sag-awards.mdx,beauty-style,2017-01-31,True,correct,clean,7,0,0,0,0,1,0,0,0,0,1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/new-healthy-wine-will-have-you-forgetting-about-fros/,content/beauty-style/beauty-tips/new-healthy-wine-will-have-you-forgetting-about-fros/new-healthy-wine-will-have-you-forgetting-about-fros.mdx,beauty-style,2017-08-16,True,correct,clean,1,0,0,0,0,1,0,0,0,0,1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/opposites-attract-beauty-trends-from-new-york-fashion-week/,content/beauty-style/beauty-tips/opposites-attract-beauty-trends-from-new-york-fashion-week/opposites-attract-beauty-trends-from-new-york-fashion-week.mdx,beauty-style,2017-02-13,True,correct,clean,1,0,0,0,0,1,0,0,0,0,1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/our-best-party-proof-beauty-buys/,content/beauty-style/beauty-tips/our-best-party-proof-beauty-buys/our-best-party-proof-beauty-buys.mdx,beauty-style,2019-12-10,True,correct,clean,0,0,0,0,0,0,0,0,0,0,position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/our-edit-of-the-12-best-2019-beauty-advent-calendars/,content/beauty-style/beauty-tips/our-edit-of-the-12-best-2019-beauty-advent-calendars/our-edit-of-the-12-best-2019-beauty-advent-calendars.mdx,beauty-style,2019-11-26,True,broken,content-defect,12,0,1,1,0,6,0,0,1,0,1 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 6 landscape plain-md image(s) → fill body measure (acceptable); ISSUE: unsupported-format@bodyL51:clinique.tiff; position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/our-fathers-day-gift-guide-as-approved-by-the-men-of-beauticate/,content/beauty-style/beauty-tips/our-fathers-day-gift-guide-as-approved-by-the-men-of-beauticate/our-fathers-day-gift-guide-as-approved-by-the-men-of-beauticate.mdx,beauty-style,2020-09-02,True,broken,portrait-render,30,0,27,27,0,2,0,0,0,0,27 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 2 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/our-greatest-hits-beauticates-most-popular-who-profiles/,content/beauty-style/beauty-tips/our-greatest-hits-beauticates-most-popular-who-profiles/our-greatest-hits-beauticates-most-popular-who-profiles.mdx,beauty-style,2016-12-22,True,correct,clean,31,0,0,0,16,0,0,0,0,0,16 portrait(s) inside consecutive-image grid (cover-cropped gallery); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/pat-mcgraths-dark-star-006-kit-launches-and-its-already-gone/,content/beauty-style/beauty-tips/pat-mcgraths-dark-star-006-kit-launches-and-its-already-gone/pat-mcgraths-dark-star-006-kit-launches-and-its-already-gone.mdx,beauty-style,2017-04-18,True,correct,clean,2,0,0,0,0,2,0,0,0,0,2 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/post-summer-essentials-sigourneys-edit/,content/beauty-style/beauty-tips/post-summer-essentials-sigourneys-edit/post-summer-essentials-sigourneys-edit.mdx,beauty-style,2015-03-04,True,broken,portrait-render,14,0,11,11,0,0,0,0,0,0,11 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/reader-review-gradual-tanners/,content/beauty-style/beauty-tips/reader-review-gradual-tanners/reader-review-gradual-tanners.mdx,beauty-style,2015-11-23,True,broken,portrait-render,6,0,5,5,0,1,0,0,0,0,5 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/recipe-loved-up-sicilian-swordfish-and-green-salad/,content/beauty-style/beauty-tips/recipe-loved-up-sicilian-swordfish-and-green-salad/recipe-loved-up-sicilian-swordfish-and-green-salad.mdx,beauty-style,2016-02-09,True,correct,clean,3,0,0,0,0,1,0,0,0,0,1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/rosie-huntington-whiteley-is-launching-rose-inc-her-very-own-beauty-brand/,content/beauty-style/beauty-tips/rosie-huntington-whiteley-is-launching-rose-inc-her-very-own-beauty-brand/rosie-huntington-whiteley-is-launching-rose-inc-her-very-own-beauty-brand.mdx,beauty-style,2018-05-23,True,correct,clean,1,0,0,0,0,1,0,0,0,0,1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/roxy-jacenko-reveals-major-health-reboot-on-insta/,content/beauty-style/beauty-tips/roxy-jacenko-reveals-major-health-reboot-on-insta/roxy-jacenko-reveals-major-health-reboot-on-insta.mdx,beauty-style,2017-02-06,True,correct,clean,1,0,0,0,0,1,0,0,0,0,1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/roxy-jacenko-told-us-a-spray-tan-keeps-her-alive-then-it-literally-did/,content/beauty-style/beauty-tips/roxy-jacenko-told-us-a-spray-tan-keeps-her-alive-then-it-literally-did/roxy-jacenko-told-us-a-spray-tan-keeps-her-alive-then-it-literally-did.mdx,beauty-style,2016-11-22,True,correct,clean,1,0,0,0,0,1,0,0,0,0,1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/self-care-routine-the-little-luxuries-the-beauticate-team-are-swearing-by-to-survive-social-distancing/,content/beauty-style/beauty-tips/self-care-routine-the-little-luxuries-the-beauticate-team-are-swearing-by-to-survive-social-distancing/self-care-routine-the-little-luxuries-the-beauticate-team-are-swearing-by-to-survive-social-distancing.mdx,beauty-style,2020-03-30,True,broken,portrait-render,18,0,18,18,0,0,0,0,0,0,18 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/self-tan-tips-to-make-your-bronze-way-more-believable-2/,content/beauty-style/beauty-tips/self-tan-tips-to-make-your-bronze-way-more-believable-2/self-tan-tips-to-make-your-bronze-way-more-believable-2.mdx,beauty-style,2020-01-21,True,broken,portrait-render,10,0,9,9,0,1,0,0,0,0,9 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/seven-timeless-oc-beauty-favourites/,content/beauty-style/beauty-tips/seven-timeless-oc-beauty-favourites/seven-timeless-oc-beauty-favourites.mdx,beauty-style,2014-10-08,True,broken,portrait-render,13,0,12,12,0,1,0,0,0,0,12 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/shocking-news-for-cosmetics-brand-bobbi-brown/,content/beauty-style/beauty-tips/shocking-news-for-cosmetics-brand-bobbi-brown/shocking-news-for-cosmetics-brand-bobbi-brown.mdx,beauty-style,2016-12-29,True,broken,portrait-render,3,0,3,3,0,0,0,0,0,0,3 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/should-you-apply-fake-tan-on-top-of-an-existing-tan/,content/beauty-style/beauty-tips/should-you-apply-fake-tan-on-top-of-an-existing-tan/should-you-apply-fake-tan-on-top-of-an-existing-tan.mdx,beauty-style,2017-01-24,True,correct,clean,1,0,0,0,0,1,0,0,0,0,1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/sigourneys-best-time-saving-beauty-hacks/,content/beauty-style/beauty-tips/sigourneys-best-time-saving-beauty-hacks/sigourneys-best-time-saving-beauty-hacks.mdx,beauty-style,2017-09-06,True,broken,portrait-render,9,0,9,9,0,0,0,0,0,0,9 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/sigourneys-edit-my-morning-routine/,content/beauty-style/beauty-tips/sigourneys-edit-my-morning-routine/sigourneys-edit-my-morning-routine.mdx,beauty-style,2016-01-25,True,broken,portrait-render,9,0,9,9,0,0,0,0,0,0,9 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/sigs-slim-aarons-poolside-birthday-all-the-details/,content/beauty-style/beauty-tips/sigs-slim-aarons-poolside-birthday-all-the-details/sigs-slim-aarons-poolside-birthday-all-the-details.mdx,beauty-style,2021-12-10,True,broken,portrait-render,36,0,4,4,1,30,0,0,0,0,4 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 1 portrait(s) inside consecutive-image grid (cover-cropped gallery); 30 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/six-products-were-suddenly-coveting-from-backstage-mbfwa/,content/beauty-style/beauty-tips/six-products-were-suddenly-coveting-from-backstage-mbfwa/six-products-were-suddenly-coveting-from-backstage-mbfwa.mdx,beauty-style,2017-05-22,True,correct,clean,13,0,0,0,0,1,0,0,0,0,1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/six-ways-to-sexy-up-your-weekday-salad/,content/beauty-style/beauty-tips/six-ways-to-sexy-up-your-weekday-salad/six-ways-to-sexy-up-your-weekday-salad.mdx,beauty-style,2016-03-28,True,broken,portrait-render,6,0,5,5,0,1,0,0,0,0,5 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/sophie-monk-reveals-her-kooky-food-colouring-beauty-hack/,content/beauty-style/beauty-tips/sophie-monk-reveals-her-kooky-food-colouring-beauty-hack/sophie-monk-reveals-her-kooky-food-colouring-beauty-hack.mdx,beauty-style,2020-06-03,True,broken,portrait-render,6,0,6,6,0,0,0,0,0,0,6 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/ssif6b0p600zfqvbe0q4hnpfutx9um/,content/beauty-style/beauty-tips/ssif6b0p600zfqvbe0q4hnpfutx9um/ssif6b0p600zfqvbe0q4hnpfutx9um.mdx,beauty-style,2017-01-03,True,correct,clean,1,0,0,0,0,1,0,0,0,0,1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/summers-best-beauty-tips-from-girls-in-the-know/,content/beauty-style/beauty-tips/summers-best-beauty-tips-from-girls-in-the-know/summers-best-beauty-tips-from-girls-in-the-know.mdx,beauty-style,2015-12-22,True,broken,portrait-render,13,0,12,12,0,1,0,0,0,0,12 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/supermodel-beach-beauty-secrets/,content/beauty-style/beauty-tips/supermodel-beach-beauty-secrets/supermodel-beach-beauty-secrets.mdx,beauty-style,2015-01-09,True,broken,portrait-render,15,0,14,14,0,1,0,0,0,0,14 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/team-beauticates-favourite-winter-buys-for-2022/,content/beauty-style/beauty-tips/team-beauticates-favourite-winter-buys-for-2022/team-beauticates-favourite-winter-buys-for-2022.mdx,beauty-style,2022-08-11,True,broken,portrait-render,23,0,18,18,0,0,0,0,0,0,18 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/tessa-james-go-to-beauty-essentials/,content/beauty-style/beauty-tips/tessa-james-go-to-beauty-essentials/tessa-james-go-to-beauty-essentials.mdx,beauty-style,2016-10-17,True,broken,portrait-render,5,0,5,5,0,0,0,0,0,0,5 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/the-2019-beauticate-christmas-gift-guide/,content/beauty-style/beauty-tips/the-2019-beauticate-christmas-gift-guide/the-2019-beauticate-christmas-gift-guide.mdx,beauty-style,2019-12-09,True,correct,clean,3,0,0,0,0,3,0,0,0,0,3 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/the-2021-beauticate-team-christmas-gift-guide/,content/beauty-style/beauty-tips/the-2021-beauticate-team-christmas-gift-guide/the-2021-beauticate-team-christmas-gift-guide.mdx,beauty-style,2021-12-09,True,broken,portrait-render,43,0,27,27,0,0,0,0,0,0,27 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/the-4-perth-beauty-destinations-were-currently-visiting/,content/beauty-style/beauty-tips/the-4-perth-beauty-destinations-were-currently-visiting/the-4-perth-beauty-destinations-were-currently-visiting.mdx,beauty-style,2021-05-24,True,correct,clean,4,0,0,0,0,4,0,0,0,0,4 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/the-5-beauty-rules-you-need-to-break/,content/beauty-style/beauty-tips/the-5-beauty-rules-you-need-to-break/the-5-beauty-rules-you-need-to-break.mdx,beauty-style,2020-07-21,True,broken,portrait-render,3,0,2,2,0,1,0,0,0,0,2 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/beauty-tips/the-6-most-attainable-beauty-trends-from-hollywoods-biggest-night/,content/beauty-style/beauty-tips/the-6-most-attainable-beauty-trends-from-hollywoods-biggest-night/the-6-most-attainable-beauty-trends-from-hollywoods-biggest-night.mdx,beauty-style,2017-02-27,True,correct,clean,1,0,0,0,0,1,0,0,0,0,1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
